item_id,name,price,category,description,seller_user_id,list_date,buyer_user_id,purchase_date
BEY1S,Pet Grooming,839.13,Pet Supplies,For your lovely pet,F1G3J,2022-09-29,,
YU74H,Necklace,847.12,"Clothing, Shoes & Jewelry",,3K1ND,2022-10-22,,
U966K,Spoons,1839.69,Home & Kitchen,One of a kind stainless steel,6GSGP,2022-04-25,,
HZMMD,Mats,449.77,Home & Kitchen,,FWVAJ,2022-05-16,,
C8XP2,Barbie,1064.96,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",8LJTP,2022-05-29,,
L30RH,Serum,504.86,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",VX9SU,2022-05-08,,
Z2V8C,Speaker,1855.25,Electronics,Reams of high-bandwidth DDR4 RAM,W3UYZ,2022-01-05,,
NPEC1,Pet Grooming,1573.26,Pet Supplies,For your lovely pet,FXVJ8,2022-02-26,,
ZVDC2,Hat,605.72,Sports & Outdoors,Cushioning provides excellent shock absorption,4DGUK,2022-03-31,,
BQD98,Pet Bed,1435.31,Pet Supplies,,549RZ,2022-04-27,,
LZZU6,Basketball,40.93,Sports & Outdoors,100% Synthetic,A0B31,2022-04-07,,
NG13U,Spoons,602.85,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,JWXSS,2022-02-28,58HMO,2022-04-02
Z9IUW,Leash And Collar,705.36,Pet Supplies,,WJRLZ,2022-02-11,,
99XNC,Marker,160.36,Office Products,For everyday office use,PVB4C,2022-05-12,,
1HY8K,Pen,1423.65,Office Products,,QWAWV,2022-02-03,,
A0D5X,Charger,1219.25,Electronics,,TJ6FX,2022-09-17,,
878MI,Handwash,1553.99,Beauty & Personal Care,Suitable for all skin types,1XG6O,2022-04-25,N5IUD,2022-05-02
9TKJN,Pans,1382.91,Home & Kitchen,One of a kind stainless steel,PINBW,2022-04-18,,
XO5WE,Sticky Notes,17.7,Office Products,For everyday office use,51WHM,2022-01-11,,
JE2Q7,Acrylic Paints,1707.2,"Arts, Crafts & Sewing",Set of 10,CAFPE,2022-04-30,,
QWTAH,Kite,379.99,Toys & Games,make a great gift for kids 3 to 7 years olds,PHPNC,2022-09-15,,
3HQRK,Nail Paint,697.55,Others,,WW2NM,2022-06-15,,
IOSRL,Bath Soap,79.56,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",W2FN3,2022-02-22,,
3H6L6,Bath Soap,334.98,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",QFR1K,2022-09-16,,
X25VR,Curtains,1733.1,"Arts, Crafts & Sewing",,G06XS,2022-09-25,8OHXT,2022-10-26
TPYEB,Nail Paint,803.82,Others,,Q1X68,2022-02-14,,
S9A5U,Chair,1042.93,Others,,GZ97S,2022-06-11,,
6O4RT,Nail Paint,1899.28,Others,for everyday use,PINBW,2022-05-19,,
GSIRH,Necklace,1729.86,"Clothing, Shoes & Jewelry",,FRH4L,2022-08-10,,
5JK7S,Laptop Stand,692.95,Electronics,【11th Gen Intel Core i5-1135G7】,UFNUW,2022-02-09,,
524RU,Lamp,785.79,Others,for everyday use,FRH4L,2022-09-27,,
GSYFS,Nail Paint,1542.33,Others,,L4VJ1,2022-02-13,,
6CJK9,Pet Bed,888.73,Pet Supplies,For your lovely pet,6A1CR,2022-02-10,,
RDTM0,Barbie,833.56,Toys & Games,make a great gift for kids 3 to 7 years olds,JCA8Q,2022-06-22,,
P8AT3,Canvas,1193.16,"Arts, Crafts & Sewing",Set of 12,A34BI,2022-03-06,,
0T0EB,Hot Wheels,345.85,Toys & Games,,UHYY9,2022-08-23,,
CAVRB,Pet Bed,52.57,Pet Supplies,For your lovely pet,C78AR,2022-08-09,,
22KEK,Pet Bed,1699.65,Pet Supplies,For your lovely pet,JQY1C,2022-03-16,,
G8JYV,Notebook,660.42,Others,,V5MBV,2022-03-04,,
J0LW6,Pet Grooming,720.4,Pet Supplies,For your lovely pet,BV5DO,2022-02-06,,
SEGT4,Hot Wheels,311.18,Toys & Games,make a great gift for kids 3 to 7 years olds,VPIG7,2022-03-17,,
XNC45,Charger,1525.85,Electronics,,F1G3J,2022-04-26,,
P0FQ6,Sports Shoes,742.35,Sports & Outdoors,100% Synthetic,GLVQG,2022-06-28,,
UB8C4,Sticky Notes,1188.59,Office Products,,0WYR7,2022-07-14,W0J0T,2022-07-22
YJL65,Bath Soap,919.9,Beauty & Personal Care,,GOW8W,2022-05-13,,
ZULKZ,Rings,1676.8,"Clothing, Shoes & Jewelry",,NKNLM,2022-04-25,,
7UMTM,Sticky Notes,809.2,Office Products,,1QXIF,2022-10-01,,
N80DG,Bath Soap,1367.47,Beauty & Personal Care,Suitable for all skin types,G06XS,2022-07-14,,
RGP1Y,Hat,1352.58,Sports & Outdoors,,0ZJZT,2022-01-08,,
SJYER,Necklace,1321.37,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,7TOUB,2022-06-15,,
X49BC,Tshirt,452.2,"Clothing, Shoes & Jewelry",100% Cotton,IP7TK,2022-03-17,S0XZX,2022-04-16
ZSZJ0,Pencil,767.54,Office Products,For everyday office use,6WQ8P,2022-04-04,,
KSJYC,Barbie,1300.3,Toys & Games,,WHC3M,2022-09-09,,
EJCH5,Mobile,1784.36,Electronics,,MABWW,2022-09-11,,
CT3B5,Speaker,596.91,Electronics,Reams of high-bandwidth DDR4 RAM,SFE8H,2022-01-10,,
J30TA,Acrylic Paints,1151.61,"Arts, Crafts & Sewing",,4L0BA,2022-02-02,PZZ4T,2022-08-27
G0CYF,Watercolor Pens,58.38,"Arts, Crafts & Sewing",Set of 10,2LOF1,2022-03-28,,
3NRX9,Pencil,979.66,Office Products,,0R2KU,2022-04-13,,
I5SG9,Salad Spinner,491.46,Home & Kitchen,,6IPKS,2022-02-07,,
Q13NU,Bath Soap,683.28,Beauty & Personal Care,,DRNO4,2022-05-29,,
4YXU2,Pet Bed,1137.53,Pet Supplies,,ET59G,2022-10-04,,
PB4BQ,Basketball,1946.48,Sports & Outdoors,,XAY57,2022-02-17,,
A7TFD,Notebook,671.83,Others,for everyday use,JQY1C,2022-02-03,,
80Q0Q,Serum,1461.28,Beauty & Personal Care,Suitable for all skin types,Y26NY,2022-04-15,,
H1TEM,Knives,1396.78,Home & Kitchen,One of a kind stainless steel,8LJTP,2022-05-20,,
F9NNV,Canvas,1352.39,"Arts, Crafts & Sewing",,VW8H6,2022-04-02,,
M4N4M,Marker,1177,Office Products,For everyday office use,G06XS,2022-04-24,LRD1B,2022-05-31
38Y9J,Spoons,1613.94,Home & Kitchen,,GPJ8L,2022-02-28,,
JCS53,Watercolor Pens,274.86,"Arts, Crafts & Sewing",Set of 10,VKCWC,2022-09-11,,
RF2Q8,Hot Wheels,846.36,Toys & Games,,N7TIV,2022-03-24,,
K0S54,Jacket,240.7,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,859E2,2022-03-13,,
II56A,Rings,963.4,"Clothing, Shoes & Jewelry",100% Cotton,0BMS5,2022-09-24,,
P4G1K,Charger,812.68,Electronics,【11th Gen Intel Core i5-1135G7】,TH583,2022-03-02,,
SMIJI,Watercolor Pens,602.71,"Arts, Crafts & Sewing",,TIQ1A,2022-09-03,,
BVFA5,Marker,843.39,Office Products,For everyday office use,0ZJZT,2022-09-02,,
JEM0A,Hot Wheels,299.59,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",8MZDC,2022-07-17,,
KB5QD,Barbie,1283.6,Toys & Games,make a great gift for kids 3 to 7 years olds,SFE8H,2022-04-04,,
EDAEF,Sticky Notes,1776.99,Office Products,,KR138,2022-10-17,,
W7QQY,Lamp,1975.51,Others,for everyday use,AADER,2022-06-23,,
NAGIV,Hoodie,108.2,"Clothing, Shoes & Jewelry",100% Cotton,W7QGR,2022-07-29,,
COJVH,Necklace,935.7,"Clothing, Shoes & Jewelry",Machine Wash,RYVDX,2022-09-23,,
N0IMH,Easel,202.2,"Arts, Crafts & Sewing",Set of 10,FQUO1,2022-02-11,,
XWJ9L,Pans,100.62,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,0R2KU,2022-04-18,,
IROSS,Handwash,1865.42,Beauty & Personal Care,Suitable for all skin types,0X722,2022-08-13,,
8GX2X,Basketball,1667.67,Sports & Outdoors,,12TJH,2022-09-07,,
A1H1D,Pans,970.28,Home & Kitchen,,V1RZB,2022-05-16,,
319LG,Jeans,1430.1,"Clothing, Shoes & Jewelry",,9X7GU,2022-02-03,,
M3UJY,Chair,612.25,Others,,08KUN,2022-01-27,,
PEPLL,Hat,465.28,Sports & Outdoors,100% Synthetic,K3UHS,2022-06-18,,
QYHTA,Toothpaste,496.13,Beauty & Personal Care,,EDOMX,2022-05-13,66PSO,2022-07-14
EFG3P,Pet Grooming,1025.2,Pet Supplies,For your lovely pet,7WHJR,2022-02-14,,
C3NV8,Pet Grooming,202.28,Pet Supplies,,VRWGT,2022-03-03,,
A501E,Rings,320.95,"Clothing, Shoes & Jewelry",Machine Wash,FZ6BO,2022-04-27,Y7O7D,2022-10-17
KCY0A,Canvas,1744.66,"Arts, Crafts & Sewing",,DPGAP,2022-02-13,,
V16D0,Easel,1068.65,"Arts, Crafts & Sewing",,GLVQG,2022-02-22,,
K3HA8,Hot Wheels,50.55,Toys & Games,make a great gift for kids 3 to 7 years olds,OFOQB,2022-06-10,,
GLAMI,Pet Grooming,1884.97,Pet Supplies,,AZB2M,2022-03-14,,
LQA5A,Airpods,476.31,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",Y26NY,2022-02-26,,
PA2W7,Paper Clips,311.61,Office Products,,BIVH0,2022-05-12,,
10RVC,Teddy Bear,1172.94,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",YDQ24,2022-10-27,,
AA20N,Mats,1943.71,Home & Kitchen,,K52E6,2022-04-07,,
KUPJA,Sauce Pots,736.35,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,67EYU,2022-06-20,,
4KH1G,Pet Grooming,1021.49,Pet Supplies,For your lovely pet,WDR82,2022-07-21,,
XII4V,Basketball,775.16,Sports & Outdoors,Cushioning provides excellent shock absorption,FCQGQ,2022-07-26,,
59VPP,Easel,1002.75,"Arts, Crafts & Sewing",,8VI0V,2022-08-30,,
VT6FM,Handwash,1786.13,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",FRH4L,2022-01-06,,
07W0X,Pencil,1559.25,Office Products,For everyday office use,QMHWG,2022-03-13,,
WCYUW,Facewash,548.58,Beauty & Personal Care,,AZB2M,2022-08-10,M2S46,2022-08-12
ETXR9,Leash And Collar,215.4,Pet Supplies,For your lovely pet,4VDK3,2022-02-20,,
QYEGT,Pen,1425.78,Office Products,For everyday office use,UVBIT,2022-10-19,,
GF03W,Badminton Racket,1808.86,Sports & Outdoors,,P8DKB,2022-06-21,,
UAB0Y,Spoons,1630.85,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,T40C2,2022-06-28,MDCRW,2022-10-07
M4FM5,Laptop Stand,934.23,Electronics,Reams of high-bandwidth DDR4 RAM,67EYU,2022-09-18,,
OV483,Rings,922.5,"Clothing, Shoes & Jewelry",,6K1RV,2022-09-21,,
ZAJ1Z,Necklace,661.36,"Clothing, Shoes & Jewelry",,XMWLA,2022-07-07,,
9XSV8,Pet Grooming,1355.66,Pet Supplies,For your lovely pet,F5WTM,2022-04-16,,
KCX5H,Hat,974.13,Sports & Outdoors,100% Synthetic,T21O4,2022-06-16,,
PB9YT,Facewash,1954.75,Beauty & Personal Care,,GV6M6,2022-03-18,,
7PGKB,Can Opener,1950.28,Home & Kitchen,,IBCNI,2022-09-09,,
DOY4U,Kite,1013.25,Toys & Games,,3QPJE,2022-02-02,,
Q1WL2,Plants,438.8,Others,,3FLK5,2022-02-02,,
ZG90B,Can Opener,1810.42,Home & Kitchen,One of a kind stainless steel,8AOIB,2022-09-27,,
GL90J,Sticky Notes,866.76,Office Products,,Q17SE,2022-10-05,,
70ULP,Pet Grooming,650.27,Pet Supplies,,VJL5E,2022-03-15,,
C0YJ7,Serum,1369.52,Beauty & Personal Care,,CVK2U,2022-07-11,,
6AY2F,Rings,49.89,"Clothing, Shoes & Jewelry",Imported,GQM6L,2022-05-03,,
05T1K,Salad Spinner,719.85,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,Q24R1,2022-02-21,AYMCG,2022-06-15
PQEU9,Lamp,541.3,Others,,7E9AJ,2022-08-11,,
168WM,Bath Soap,924.38,Beauty & Personal Care,Suitable for all skin types,T4T3I,2022-09-27,,
SWX4P,Water and Food Bowls,1908.56,Pet Supplies,For your lovely pet,KR138,2022-02-20,,
FFDGE,Paint Brushes,706.66,"Arts, Crafts & Sewing",,Y2ZFL,2022-03-07,,
194YD,Canvas,801.93,"Arts, Crafts & Sewing",,J83G9,2022-04-17,,
QULML,Lamp,782.3,Others,,LC3OK,2022-06-06,,
6CZEI,Sticky Notes,1339.69,Office Products,For everyday office use,L8LC6,2022-04-08,,
72DWL,Kite,784.7,Toys & Games,make a great gift for kids 3 to 7 years olds,LJNGC,2022-10-06,,
53LLM,Teddy Bear,908.19,Toys & Games,,NBQEK,2022-03-18,,
UBJR5,Notebook,1710.47,Others,,UVBIT,2022-07-07,,
QB6QP,Can Opener,1894.98,Home & Kitchen,,GJK7R,2022-05-06,ZJQJP,2022-05-11
BIUSX,Nail Paint,819.1,Others,,8AOIB,2022-10-21,,
9CR7S,Acrylic Paints,635.18,"Arts, Crafts & Sewing",,SW1FA,2022-02-27,,
DG5CO,Lamp,1634.68,Others,for everyday use,V87IG,2022-04-17,,
IV5AL,Nail Paint,1395.57,Others,for everyday use,87CKX,2022-10-10,,
D05NK,Oil Paints,143.49,"Arts, Crafts & Sewing",Set of 12,46YCO,2022-08-16,EE1TK,2022-09-24
Y029F,Leash And Collar,550.89,Pet Supplies,For your lovely pet,N169E,2022-09-18,,
CR21Q,Bath Soap,1547.36,Beauty & Personal Care,Suitable for all skin types,WX9FX,2022-06-13,,
SGRGE,Pet Grooming,116.98,Pet Supplies,For your lovely pet,426K8,2022-06-21,,
MPZRI,Jacket,1471.41,"Clothing, Shoes & Jewelry",Imported,6ZG2P,2022-09-16,,
72B2E,Canvas,1108.53,"Arts, Crafts & Sewing",,MJUC1,2022-02-04,,
WPQ2D,Knives,127.65,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,BK9EY,2022-03-23,LAZEE,2022-03-25
OT7KI,Hat,275.77,Sports & Outdoors,,05M7F,2022-03-31,,
4WA9Z,Lamp,1513.67,Others,for everyday use,J4F6P,2022-09-24,,
ANXVB,Hat,253.56,Sports & Outdoors,Cushioning provides excellent shock absorption,3KFLS,2022-09-22,,
3C4ZZ,Hot Wheels,1148.77,Toys & Games,,MABWW,2022-02-21,,
MYVUY,Mobile,794.32,Electronics,【11th Gen Intel Core i5-1135G7】,8F6ZS,2022-05-27,,
JRI1D,Sports Shoes,462.78,Sports & Outdoors,Cushioning provides excellent shock absorption,G06XS,2022-03-20,,
JLFEK,Kindle,1827.96,Electronics,,UADIT,2022-10-09,,
7C3FT,Tshirt,1299.7,"Clothing, Shoes & Jewelry",,VZNU6,2022-07-25,,
0JLV1,Handwash,1487.65,Beauty & Personal Care,Suitable for all skin types,8Q3XK,2022-03-11,,
3ZVWP,Can Opener,1211.16,Home & Kitchen,One of a kind stainless steel,YRL14,2022-01-13,,
8X98X,Sports Shoes,1918.62,Sports & Outdoors,Cushioning provides excellent shock absorption,6RCV4,2022-09-30,,
I19C2,Sports Shoes,1744.16,Sports & Outdoors,Cushioning provides excellent shock absorption,Z6UIX,2022-04-18,,
2ZSSF,Spoons,353.91,Home & Kitchen,One of a kind stainless steel,0X722,2022-04-15,,
NBJ49,Easel,1677.49,"Arts, Crafts & Sewing",Set of 12,X1CL7,2022-08-21,,
3HTC7,Teddy Bear,598.81,Toys & Games,,QFR1K,2022-03-19,,
CCJ7U,Teddy Bear,1552.78,Toys & Games,,QX1AY,2022-02-02,,
SUEOU,Pet Bed,1311.21,Pet Supplies,,BX2PI,2022-04-27,,
7XKOS,Bath Soap,1987.46,Beauty & Personal Care,,FWB4W,2022-07-28,,
FTC2V,Curtains,561.11,"Arts, Crafts & Sewing",Set of 10,EXO6D,2022-09-17,,
KOQ8Y,Charger,1142.77,Electronics,【11th Gen Intel Core i5-1135G7】,D7CK2,2022-09-17,,
H4LIE,Pet Grooming,827.38,Pet Supplies,For your lovely pet,CCMQG,2022-09-30,,
D9WDR,Pencil,768.83,Office Products,For everyday office use,8HSSP,2022-01-25,,
AA41I,Plants,1339.27,Others,for everyday use,7B5PR,2022-05-06,,
NEGID,Sports Shoes,943.15,Sports & Outdoors,,QTM9A,2022-08-26,,
MT6Z2,Water and Food Bowls,1265.28,Pet Supplies,For your lovely pet,FUS1Y,2022-01-28,,
JJPA5,Can Opener,658.16,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,EJ8AM,2022-07-08,,
NSKH8,Watercolor Pens,1186.93,"Arts, Crafts & Sewing",Set of 10,FUAY0,2022-08-04,,
VKKP8,Nail Paint,1224.73,Others,,Y10ZO,2022-10-04,,
GHV3C,Rings,1468.32,"Clothing, Shoes & Jewelry",100% Cotton,TT1MJ,2022-08-08,,
QVZQO,Salad Spinner,1490.38,Home & Kitchen,,Q1X68,2022-08-08,,
LPMRZ,Airpods,104.5,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",9CR7S,2022-06-29,23UTD,2022-10-19
3GV4L,Hot Wheels,178.62,Toys & Games,,85TQL,2022-02-11,,
XEJ6U,Hat,1319.75,Sports & Outdoors,,859E2,2022-08-01,,
RMQBB,Hot Wheels,621.33,Toys & Games,,L18JT,2022-08-19,,
2RWYC,Jeans,1591.95,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,C9XKL,2022-01-15,Y85R4,2022-06-29
WK598,Basketball,1753.35,Sports & Outdoors,,DW4SG,2022-08-23,,
WOB11,Chair,905.69,Others,,LZAU3,2022-07-06,,
DCMHA,Can Opener,761.36,Home & Kitchen,,QWK5C,2022-01-10,,
UDROS,Jacket,8.8,"Clothing, Shoes & Jewelry",,67EYU,2022-01-02,OPEU9,2022-09-24
FZHDP,Toothpaste,1299.14,Beauty & Personal Care,,Y4HF3,2022-08-18,,
S4DF0,Kite,1520.32,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",7WHJR,2022-07-12,,
3RSFR,Hat,739.63,Sports & Outdoors,Cushioning provides excellent shock absorption,G9Q2G,2022-02-05,,
5KAXM,Necklace,1389.25,"Clothing, Shoes & Jewelry",Imported,O8YYV,2022-02-10,,
LO4A2,Nail Paint,508.2,Others,for everyday use,GKTCF,2022-08-29,,
RQHCS,Knives,550.71,Home & Kitchen,,A8U7K,2022-02-20,,
1ZSNN,Basketball,133.54,Sports & Outdoors,100% Synthetic,GOW8W,2022-04-21,JKEC1,2022-09-02
0MYC6,Hat,624.75,Sports & Outdoors,Cushioning provides excellent shock absorption,U4K0S,2022-01-12,TXIQ3,2022-10-26
9UNIZ,Lamp,1978.9,Others,for everyday use,549RZ,2022-03-12,,
KT50W,Paper Clips,820.34,Office Products,,9CK79,2022-08-02,,
XC7OK,Paint Brushes,1865.9,"Arts, Crafts & Sewing",Set of 12,8X3PV,2022-09-28,,
K0JY7,Badminton Racket,1665.63,Sports & Outdoors,,EBQH2,2022-09-20,,
5Q3BJ,Sports Shoes,1457.75,Sports & Outdoors,,K99E6,2022-09-17,,
23BWA,Bath Soap,62.66,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",K3VTH,2022-06-04,,
BNV1R,Jeans,1382.94,"Clothing, Shoes & Jewelry",,U5R93,2022-06-03,,
IVU2I,Boots,1328.46,"Clothing, Shoes & Jewelry",,YDQ24,2022-05-29,,
7M0JS,Chair,474.93,Others,,6RCV4,2022-01-24,,
SX7N9,Easel,1663.17,"Arts, Crafts & Sewing",Set of 10,RPWW0,2022-03-31,,
IBI9H,Bowls,1767.69,Home & Kitchen,One of a kind stainless steel,P1ZUA,2022-05-28,,
UI165,Nail Paint,500.4,Others,for everyday use,LAAAV,2022-09-15,,
TKKOY,Hoodie,302.64,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,EJ8AM,2022-05-06,,
WO3HS,Mats,1664.46,Home & Kitchen,,8K3RE,2022-03-27,,
N7O1B,Barbie,414.3,Toys & Games,make a great gift for kids 3 to 7 years olds,0WYR7,2022-01-24,,
U2T7T,Handwash,330.87,Beauty & Personal Care,,7T5MJ,2022-06-05,,
ODT6F,Watercolor Pens,54.99,"Arts, Crafts & Sewing",,859E2,2022-01-11,CSD0V,2022-02-08
276G6,Hat,1663.27,Sports & Outdoors,Cushioning provides excellent shock absorption,HH8AJ,2022-05-25,,
BXB52,Knives,966.43,Home & Kitchen,One of a kind stainless steel,20AR2,2022-03-04,,
4ROUT,Spoons,1212.98,Home & Kitchen,,EBQH2,2022-10-15,,
RX4XW,Pencil,174.88,Office Products,For everyday office use,LHRYU,2022-02-08,190M0,2022-09-07
R8YHL,Lamp,1546.51,Others,,078O0,2022-10-29,,
0J8HR,Speaker,90.63,Electronics,,VJL5E,2022-07-06,,
V731T,Barbie,360.8,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",RM38H,2022-05-21,,
70BT4,Spoons,285.52,Home & Kitchen,,BW3MU,2022-09-11,,
PPOII,Sauce Pots,33.84,Home & Kitchen,,K52E6,2022-03-04,,
2PAL6,Bath Soap,414.9,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",670AO,2022-03-11,,
6S2UK,Serum,593.65,Beauty & Personal Care,,SHKRM,2022-03-22,,
60H1R,Paint Brushes,1825.6,"Arts, Crafts & Sewing",,K5CLT,2022-07-13,,
J67KA,Basketball,1505.13,Sports & Outdoors,,8EBHM,2022-06-15,,
5QT5C,Badminton Racket,1103.38,Sports & Outdoors,100% Synthetic,3XOCG,2022-07-16,FBQKG,2022-10-14
F4F9I,Basketball,622.47,Sports & Outdoors,Cushioning provides excellent shock absorption,1149O,2022-03-05,,
WAB5W,Charger,98.53,Electronics,,D73LI,2022-07-08,,
JUYN3,Basketball,255.99,Sports & Outdoors,,XV9E8,2022-02-20,,
QJNLX,Spoons,1432.12,Home & Kitchen,,SNR6X,2022-08-11,,
SS0IS,Chair,1803.37,Others,,AADER,2022-03-28,,
PQAFJ,Charger,102.4,Electronics,,VJL5E,2022-10-24,,
UXQ69,Rings,714.34,"Clothing, Shoes & Jewelry",,VZNU6,2022-04-27,,
KMX0O,Handwash,1172.89,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",3KFLS,2022-04-28,,
BL1EI,Paint Brushes,1352.79,"Arts, Crafts & Sewing",Set of 10,K99E6,2022-02-17,,
0QV7B,Facewash,726.95,Beauty & Personal Care,,VW8H6,2022-10-07,,
IS5EN,Airpods,1872.76,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",A8U7K,2022-06-14,,
AONGF,Hat,439.68,Sports & Outdoors,,GJK7R,2022-10-17,,
4B52S,Paint Brushes,1888.81,"Arts, Crafts & Sewing",Set of 12,G7ZYX,2022-03-15,,
X920E,Water and Food Bowls,1758.3,Pet Supplies,,A34BI,2022-05-17,,
OR2QF,Sauce Pots,1531.36,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,OPGY0,2022-01-08,,
SENDJ,Basketball,460.45,Sports & Outdoors,100% Synthetic,G60H0,2022-09-25,,
ACV5K,Bowls,1414.48,Home & Kitchen,One of a kind stainless steel,C8HL5,2022-03-30,FPXIF,2022-05-01
JSGK8,Bath Soap,1027.77,Beauty & Personal Care,,3XOCG,2022-02-26,,
V5TW5,Lamp,83.8,Others,,Y26NY,2022-03-27,,
79GFO,Watercolor Pens,1359.22,"Arts, Crafts & Sewing",,5XI94,2022-06-07,,
AOSRC,Paint Brushes,61.53,"Arts, Crafts & Sewing",,PQEAZ,2022-04-20,,
1OV12,Watercolor Pens,1017.12,"Arts, Crafts & Sewing",Set of 10,CJZRT,2022-10-25,,
PDHIF,Pet Grooming,1983.7,Pet Supplies,,F5WTM,2022-10-28,,
34RH5,Toothpaste,1717.14,Beauty & Personal Care,,ZLIUE,2022-06-15,,
9EHWH,Plants,1423.16,Others,,JI8HS,2022-01-27,,
6JUZJ,Jeans,1795.42,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,O83AN,2022-07-24,,
W2DHL,Pen,1307.2,Office Products,For everyday office use,JY3X4,2022-08-01,,
E3GSE,Facewash,572.89,Beauty & Personal Care,Suitable for all skin types,IXU4J,2022-10-09,,
MS2N7,Plants,492.68,Others,,T21O4,2022-01-27,,
91RZR,Paint Brushes,1889.74,"Arts, Crafts & Sewing",Set of 10,DW4SG,2022-02-14,,
AUE8L,Marker,895.98,Office Products,For everyday office use,P283H,2022-01-25,,
0A0VB,Oil Paints,106.71,"Arts, Crafts & Sewing",Set of 10,A5WQ0,2022-06-10,,
4XJ73,Chair,1956.22,Others,,N169E,2022-08-25,,
M1K8J,Airpods,1760.1,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",S3AB0,2022-10-14,,
8S0GN,Spoons,1297.1,Home & Kitchen,One of a kind stainless steel,JCA8Q,2022-10-23,,
KPNO4,Water and Food Bowls,541.65,Pet Supplies,,V87IG,2022-06-06,,
6C3MD,Bath Soap,249.76,Beauty & Personal Care,,P8DKB,2022-08-16,,
N6O55,Serum,686.24,Beauty & Personal Care,,PZXJ8,2022-06-01,,
M2VYM,Sticky Notes,663.42,Office Products,,OTAU7,2022-01-02,,
7GBLS,Handwash,933.88,Beauty & Personal Care,,Z6UIX,2022-07-28,,
U6LT0,Jacket,1416.82,"Clothing, Shoes & Jewelry",,P9Q6Y,2022-05-25,,
6ZMSI,Rings,503.98,"Clothing, Shoes & Jewelry",,BJLLH,2022-10-04,,
6FE1E,Speaker,913.89,Electronics,,LAAAV,2022-04-08,,
59SME,Boots,604.86,"Clothing, Shoes & Jewelry",Imported,0Z2LJ,2022-04-26,,
MRO34,Pet Bed,592,Pet Supplies,,BL4U8,2022-04-07,,
L2X7C,Pen,278.94,Office Products,,JY3X4,2022-09-13,,
IEQA9,Pet Grooming,1442.16,Pet Supplies,,CVK2U,2022-03-26,,
K5CQA,Spoons,98.27,Home & Kitchen,One of a kind stainless steel,Q17SE,2022-02-07,,
L7D53,Hot Wheels,1204.5,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",NQP88,2022-03-15,,
53SQI,Paper Clips,758.4,Office Products,For everyday office use,J5PAC,2022-04-01,1IN21,2022-09-09
RP0YW,Spoons,1104.51,Home & Kitchen,,JQY1C,2022-02-15,,
LZI0P,Toothpaste,985.21,Beauty & Personal Care,Suitable for all skin types,0HGJC,2022-07-18,,
CYO9I,Leash And Collar,78.45,Pet Supplies,For your lovely pet,L8LC6,2022-03-08,,
F5I36,Speaker,1408.4,Electronics,【11th Gen Intel Core i5-1135G7】,TH5WQ,2022-03-13,,
M66QU,Necklace,1504.5,"Clothing, Shoes & Jewelry",,WSHUH,2022-08-02,,
OWLD8,Paint Brushes,1580.94,"Arts, Crafts & Sewing",,20AR2,2022-09-15,,
GMR8H,Salad Spinner,1611.15,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,HFAMO,2022-06-20,,
CQR8Q,Ipad,723.6,Electronics,,UBB1Y,2022-03-18,,
66TTC,Mobile,508.96,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",4Z5VC,2022-01-26,,
JYCRB,Oil Paints,1665.13,"Arts, Crafts & Sewing",Set of 12,PCL39,2022-02-22,,
3L9QY,Leash And Collar,1895.15,Pet Supplies,For your lovely pet,0RNM3,2022-10-25,,
